acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,valence,year,hype_score
0.158,"['Sinead Harnett', 'GRADES']",0.407,232878,0.403,0,5LKXxwgll43fxe1lPF7sze,5.98e-06,0.5529999999999999,-8.396,If You Let Me,60,0.113,90.907,0.329,2016,15.2772
0.0867,"['Karen Aoki', 'ハセガワダイスケ']",0.244,243376,0.955,0,1Ub6VfiTXgyV8HnsfzrZzC,2.54e-06,0.411,-1.5319999999999998,Great Days,62,0.0964,170.375,0.428,2016,23.56413
0.00532,['Machine Head'],0.408,272666,0.953,0,5aeIj88MLdekYvObw5Yisk,0.0,0.338,-3.883,Is There Anybody out There?,63,0.226,177.94,0.291,2016,24.460968
0.00446,['Mom Jeans.'],0.426,266427,0.838,0,2M85m6zeSzUCOHfHsvzLcy,0.000105,0.0949,-7.213999999999999,Edward 40hands,56,0.045,172.007,0.37,2016,23.136854000000003
0.08,"['Hundred Waters', 'Chance the Rapper', 'Moses Sumney', 'Robin Hannibal', 'Skrillex']",0.418,241846,0.794,1,5PnBpKOVvQxeFvXVNYSoxs,0.0,0.329,-4.973,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",56,0.0816,129.434,0.178,2016,18.8572
0.0112,['BURNOUT SYNDROMES'],0.32,244787,0.939,0,5EHtUEFJ9trrc3cNNfBfJj,0.0,0.363,-1.74,hikariare,63,0.13,178.09599999999998,0.348,2016,24.45418
0.00148,['The Head and the Heart'],0.433,240253,0.863,0,5bAJhDTVCWVScr5Ev4LnB2,0.00107,0.351,-4.452,Rhythm & Blues,57,0.0296,82.99799999999998,0.54,2016,14.345152
0.00264,['Stone Sour'],0.481,256533,0.945,0,5jsDxDkJ1PqyYUWhDMr86B,0.0,0.135,-5.468,Song #3,65,0.0813,157.059,0.4270000000000001,2017,22.585336
0.00146,['Declan McKenna'],0.4920000000000001,221360,0.6659999999999999,0,5QJuMhGWTUB4t9BqR7ndL3,1.29e-06,0.104,-6.42,Make Me Your Queen,64,0.0317,125.042,0.26,2017,19.202254
0.000101,['Fozzy'],0.418,250793,0.907,0,2QQDH8gt4nyxFu2XX6bhG8,0.000433,0.346,-3.675,Judas,64,0.0584,99.17,0.473,2017,16.6726899
0.0272,"['Gorillaz', 'Popcaan']",0.383,181907,0.621,0,7l9CE3wmEGOUYw1j4ETjnL,0.0,0.4270000000000001,-5.877999999999999,Saturnz Barz (feat. Popcaan),65,0.113,80.051,0.213,2017,14.76528
0.048,['Lana Del Rey'],0.449,180902,0.534,1,1Ym6aMuT5bliaZMC67AmPp,0.0011,0.384,-9.493,Cherry,67,0.0494,94.261,0.342,2017,16.3713
0.0194,['Luke Combs'],0.483,217280,0.713,0,3z1QH1O1h15lFROjcECqgi,0.000151,0.316,-5.027,A Long Way,62,0.0295,161.905,0.594,2018,22.69906
0.048,['I AM THEY'],0.417,238307,0.524,0,72B1Omo2kmEst4YKO8vOB6,0.0,0.103,-6.6,Scars,62,0.0326,75.266,0.152,2018,13.962400000000002
0.0171,"['J Balvin', 'Bad Bunny']",0.45,187333,0.8420000000000001,0,71pEiUWwfDFiRO6RmFpnBf,0.0,0.377,-3.602,MOJAITA,72,0.102,172.06900000000005,0.885,2019,24.74779000000001
0.00559,"['Tyler, The Creator']",0.467,200693,0.672,0,51RN0kzWd7xeR4th5HsEtW,0.243,0.607,-7.371,IGOR'S THEME,67,0.377,163.1,0.0648,2019,23.304441
0.0373,['Old Dominion'],0.424,187000,0.8370000000000001,0,621Qk22EMppkRlJ73Rb6d2,0.0,0.0665,-4.453,Make It Sweet,64,0.0472,180.175,0.5539999999999999,2019,24.74967
0.0041,['Teddy Geiger'],0.315,228880,0.7509999999999999,0,2ijMU9lYFCvGBzgwJ8Sd8q,0.0,0.0984,-5.74,For You I Will (Confidence),46,0.0517,119.566,0.272,2006,16.844490000000004
2.9e-05,['Killswitch Engage'],0.439,214360,0.989,0,7lcuIiWzol3KwvDspHqG5c,0.0036,0.362,-2.266,This Is Absolution,48,0.053,158.004,0.233,2006,20.9848971
9.38e-06,"['WWE', 'Killswitch Engage']",0.443,185733,0.984,0,0pLS9mButO9qmqcNgoFthv,0.0692,0.5579999999999999,-4.753,This Fire Burns (CM Punk),51,0.0923,140.041,0.14,2006,19.487899062000004
6.35e-05,['Killswitch Engage'],0.338,245800,0.991,0,6CyG0BQ3316fg5UM7B9EOZ,0.000532,0.127,-2.113,Daylight Dies,47,0.115,179.942,0.135,2006,23.05909365
0.103,['Cute Is What We Aim For'],0.481,216760,0.908,0,2Pcu30ruwZeVCM7IkbuXDN,0.0,0.297,-4.619,There's a Class for This,45,0.101,166.032,0.474,2006,21.4615
0.00983,['Taylor Swift'],0.477,244080,0.758,0,0T2kNwYw4Z7rhziNRNsjfO,0.0,0.203,-3.889,Should've Said No,52,0.0285,167.935,0.53,2006,22.315317
8.290000000000001e-05,['Rise Against'],0.28,220493,0.983,1,5QdGtvqKitrxvF2OsX4bU9,0.000677,0.363,-4.181,Survive,44,0.135,102.029,0.356,2006,14.95379171
0.00144,['PANDA'],0.341,194160,0.916,0,4V1qXC1U9FIW8dBXXFIrCC,0.0,0.231,-4.842,Procedimientos para Llegar a un Común Acuerdo,62,0.0841,159.925,0.578,2006,22.535356000000004
0.00343,['Belle & Sebastian'],0.402,244400,0.785,1,1SxC3v3Mcm5VPxeXaF59NY,0.0,0.0624,-5.441,Another Sunny Day,46,0.0419,156.108,0.838,2006,20.526357
0.024,['Mumm-ra'],0.463,205213,0.736,0,0E0JKMR4uiCZhpI3brAoxI,0.0,0.293,-4.341,She's Got You High,52,0.0329,131.594,0.374,2007,18.6704
0.165,['The Last Goodnight'],0.325,190173,0.816,0,6V4y4uuMAxe2EYDIWNToaH,0.0,0.0729,-3.714,Pictures Of You,56,0.0633,207.673,0.579,2007,26.6606
8.7e-05,['Yellowcard'],0.436,217213,0.965,0,0yu3p5uMgtZxOazf18TGTB,0.0,0.368,-3.728,Light Up The Sky,48,0.0616,142.028,0.484,2007,19.3794913
5.41e-05,['Against Me!'],0.422,211387,0.992,0,53S5rCt8LFsocU95QXoK1X,1.17e-05,0.15,-2.362,White People for Peace,49,0.107,158.005,0.396,2007,21.082494590000003
0.0011,['Atreyu'],0.445,179653,0.963,0,0zZ2eLX39xEIdtKjXMvtpx,6.02e-05,0.365,-3.1260000000000003,Falling Down,43,0.189,176.97799999999995,0.4270000000000001,2007,22.37559
0.00319,['We The Kings'],0.395,208438,0.918,0,4VkmznX7ExRZX2U9XO46oS,0.0,0.201,-4.0760000000000005,Secret Valentine,47,0.0525,160.016,0.283,2007,21.055681
0.089,"['Robert Plant', 'Alison Krauss']",0.491,212840,0.66,0,7MRw8W5jZoG0SNNcHLgkEO,0.298,0.176,-7.473,Gone Gone Gone (Done Moved On),43,0.0436,190.614,0.408,2007,23.6487
0.000296,['Mayday Parade'],0.27,203893,0.922,0,6NP5mne71yGCzjQWr6jQ7S,0.0,0.501,-3.428,Black Cat,45,0.0686,79.329,0.636,2007,12.7634704
0.0101,['Interpol'],0.468,231533,0.908,0,0XZajNIa2tdOUfCoCewcni,0.0402,0.109,-3.883,No I In Threesome,53,0.0667,120.0,0.1669999999999999,2007,17.66499
0.00288,['Framing Hanley'],0.472,233453,0.901,0,3eZkW5bhQMp3KtcBJh4gDr,1.22e-06,0.103,-4.478,Hear Me Now,45,0.0616,131.91,0.0914,2007,18.055412
0.000377,['Five Finger Death Punch'],0.243,224093,0.956,1,4lhrVGMeZcHB8SfAMo7JuA,0.0,0.263,-4.631,Ashes,43,0.18,179.701,0.0927,2007,22.6054623
0.0014,['The Bravery'],0.387,251320,0.8640000000000001,0,2YGpRCRvmTNAIUnmBb96fD,5.13e-05,0.44,-4.776,Time Won't Let Me Go,48,0.0322,154.766,0.417,2007,20.61306
0.1689999999999999,['Taylor Swift'],0.476,237600,0.816,0,0xvsgzM8AtBtRHZm5rav8A,0.0,0.238,-4.279,The Other Side Of The Door,44,0.0347,163.847,0.469,2008,21.107800000000005
0.00242,['Beyoncé'],0.479,215440,0.763,0,53hNzjDClsnsdYpLIwqXvn,0.0353,0.383,-8.954,Video Phone,49,0.178,84.76899999999998,0.608,2008,13.701358
0.00966,['Hey Monday'],0.393,238733,0.958,0,4X8KnalmdKJE4C0vMb8CmD,0.0,0.214,-2.102,Homecoming,48,0.0871,150.07399999999996,0.3229999999999999,2008,20.172434
0.00053,['Rise Against'],0.377,199000,0.974,0,11vEmUTnR1RbTBJiBJbs2j,2.7000000000000004e-06,0.0776,-2.877,Collapse (Post-Amerika),51,0.0966,157.489,0.562,2008,21.216447
0.0217,['John Mayer'],0.421,267400,0.759,0,2Rvhjn78vg0rnuBHCdtz9P,0.0,0.959,-6.739,"Why Georgia - Live at the Nokia Theatre, Los Angeles, CA - December 2007",50,0.034,99.431,0.418,2008,15.25283
0.00206,['Theory of a Deadman'],0.426,211627,0.956,0,5xzp7D911za4ynbTiJ4pWB,0.0,0.327,-3.855,Little Smirk,43,0.0781,146.92,0.328,2008,19.363794
0.00658,['Charlie Wilson'],0.444,257000,0.677,0,1AlAbGwrzJ1NiCaQAAmqnf,0.0,0.316,-4.742,Can't Live Without You,44,0.216,92.115,0.6779999999999999,2008,13.902742
0.175,['Glee Cast'],0.311,244333,0.637,0,36EjGAZQMh8QFx7gdESSgr,0.0,0.483,-6.303,Keep Holding On (Glee Cast Version),56,0.0347,160.745,0.102,2009,21.910300000000003
0.00582,"['Jonas Brothers', 'Miley Cyrus']",0.401,266467,0.715,0,531muHgVZoRgYXK5Qb59Pz,0.0,0.117,-5.402,Before The Storm - featuring Miley Cyrus,51,0.0379,149.411,0.327,2009,20.335218
0.0014,['Three Days Grace'],0.234,188080,0.835,0,4Rtc87aysfzgqRMFcSqWme,0.0,0.143,-3.952,Life Starts Now,49,0.0446,162.064,0.3229999999999999,2009,21.40356
0.0129,['Arctic Monkeys'],0.34,210667,0.922,0,141YScqYkYhHPpqWhIBebc,2.39e-06,0.226,-5.189,Dangerous Animals,45,0.18,125.363,0.532,2009,17.37961
0.00309,['All Time Low'],0.473,227467,0.963,0,2WO1QXoR1o0R1rYKAxF7Ya,0.0,0.244,-3.795,Lost In Stereo,51,0.0571,150.033,0.5820000000000001,2009,20.486491
0.00234,['Asking Alexandria'],0.335,221187,0.966,1,5yPvK5HzwTrJNYJUNscZWC,1.76e-06,0.136,-4.059,"I Was Once, Possibly, Maybe, Perhaps A Cowboy King",48,0.0961,122.061,0.1689999999999999,2009,17.362666000000004
0.0007769999999999,['(Hed) P.E.'],0.435,209107,0.946,1,3T8NLa7YUBp2YdXPUAWS03,0.0,0.347,-3.466,Renegade,44,0.142,174.03099999999995,0.379,2009,22.1738223
1.47e-05,['Crush 40'],0.461,231253,0.949,0,216q9ldL7Lu9X1zxy9e4H3,0.00115,0.173,-6.867999999999999,I Am... All Of Me,48,0.0667,95.012,0.374,2009,14.67809853
8.63e-05,['Paramore'],0.445,198747,0.968,0,0ZgpvjwRIwTEUkDPWHhTE3,0.00202,0.309,-3.559,Where the Lines Overlap,48,0.103,159.977,0.629,2009,21.177091370000003
0.00205,['Great White'],0.449,274493,0.8959999999999999,0,1PN7Ax4uQf1OP5ULW8XANp,0.148,0.337,-7.068,Kick Start My Heart,47,0.0865,180.055,0.53,2009,23.063895
0.0299,"['Rihanna', 'Slash']",0.343,238893,0.65,1,5rXDTihGQ3TkYE3pmraAmH,0.0,0.6459999999999999,-4.624,ROCKSTAR 101,50,0.0909,170.697,0.315,2009,22.33031
0.124,['Lee Fields & The Expressions'],0.487,246573,0.4970000000000001,0,1emxi7e5EWFsJmwSKTuUDH,0.1669999999999999,0.109,-5.776,Honey Dove,50,0.064,160.317,0.195,2009,21.2658
4.53e-06,['Five Finger Death Punch'],0.487,196413,0.973,1,6emqKI685TniB3SUER57JO,0.0263,0.206,-3.584,Bulletproof,43,0.16,148.041,0.26,2009,19.493399547000003
0.165,['Sleep Rain'],0.207,186433,0.995,0,0a1TyIY2rSDbl2vmtfq7gY,0.915,0.946,-19.709,Rain: Sleep,48,0.0463,90.986,0.014,2009,14.222
0.0061,"['Rusko', 'Amber Coffman', 'Sub Focus']",0.377,267800,0.931,0,2u6tZMWwhgnRggKHvRWINP,0.00891,0.1669999999999999,-4.761,Hold On - Sub Focus Remix,46,0.0397,173.987,0.0394,2010,22.35279
0.0128,['Hoobastank'],0.467,232707,0.644,0,58AwxWLaRHn2lTqqH9dLkU,0.0,0.136,-5.6770000000000005,The Reason,53,0.0285,82.915,0.0654,2010,13.876820000000002
0.0132,['Disciple'],0.49,214013,0.8009999999999999,0,373Jg06Sjx7D4KIC7e9Awa,0.0,0.116,-5.982,"Dear X, You Don't Own Me",45,0.0601,138.072,0.505,2010,18.64418
9.16e-05,['My Chemical Romance'],0.463,230427,0.961,1,3CX5UKLQ9zqorQDx00Sbgt,0.0262,0.0499,-3.591,"Save Yourself, I'll Hold Them Back",51,0.1689999999999999,136.9,0.269,2010,19.17089084
0.198,['Tim McGraw'],0.479,201600,0.698,0,4tE2mbW2qM0PGOj7yZzvqO,0.0,0.126,-7.914,Where The Green Grass Grows,46,0.0277,159.69899999999996,0.6729999999999999,2010,20.8553
0.0598,['Keith Urban'],0.457,216867,0.846,0,5B25Jpgu62IX8w1YtLibuA,0.0,0.34,-8.547,You Gonna Fly,45,0.0477,177.35299999999995,0.851,2010,22.574519999999996
0.00297,['The Pretty Reckless'],0.4270000000000001,193987,0.907,0,4U0nhramvy2HXuNcsug8Dk,0.0,0.6709999999999999,-2.267,My Medicine,46,0.197,150.134,0.412,2010,19.970603
0.00115,['Abandon All Ships'],0.313,219587,0.961,0,2tpQV2QzHhviFMsJWpK8bR,0.0,0.12,-4.51,Take One Last Breath,45,0.193,138.721,0.21,2010,18.722885
0.00089,['Jonathan Tyler & The Northern Lights'],0.369,218440,0.86,0,3loLDTxBVsHus9RAERxSH1,0.0,0.321,-4.167,Gypsy Woman,50,0.136,177.851,0.512,2010,23.116811
0.0284,['Taylor Swift'],0.485,241813,0.7170000000000001,0,1P5QpwOgXJuoVTm3CWbnLY,5.63e-06,0.14,-4.54,Today Was A Fairytale - US Version,45,0.0321,158.047,0.356,2010,20.61396
0.0826,['Taylor Swift'],0.436,242080,0.95,0,28M2gifMU282QBM3fKajIS,1.08e-06,0.149,-2.627,Haunted,45,0.057,162.088,0.352,2010,21.07274
0.000175,['My Darkest Days'],0.436,248493,0.875,0,4qR4J8QRTeN0W8Rp5nVdzi,0.0,0.122,-4.303,Come Undone,48,0.0315,174.017,0.506,2010,22.551382500000003
2.47e-05,['Papa Roach'],0.455,205747,0.981,1,6v8BjpWJ2pgzUiHpuf11wE,0.000995,0.0844,-3.06,Burn,50,0.119,91.03,0.415,2010,14.48829753
0.00764,['Young the Giant'],0.377,259773,0.903,0,0CnRxBOItBbzq9vDgyRpXj,9.74e-05,0.109,-6.422999999999999,I Got,48,0.0739,195.909,0.353,2011,24.736436
0.000335,"['Rusko', 'Netsky']",0.349,251670,0.935,0,7vYutw14Ch1Ee1ZmU7gLQ7,0.802,0.333,-5.027,Everyday - Netsky Remix,47,0.0536,173.928,0.133,2011,22.4430665
0.000122,['A Day To Remember'],0.409,204187,0.989,0,73CczWVa3cudmlTAgOwKXv,0.0,0.356,-4.115,If I Leave,49,0.143,154.986,0.228,2011,20.7770878
3.52e-05,['A Day To Remember'],0.405,206533,0.976,1,6cXx0xrCrTNzFZIHTxpinC,0.0,0.271,-3.36,Out of Time,49,0.0874,160.115,0.346,2011,21.28529648
5.11e-05,['Emmure'],0.397,230400,0.977,0,2WmsTe2ceWhCFJI376D2QF,0.0381,0.225,-4.461,Solar Flare Homicide,50,0.131,135.92600000000002,0.0903,2011,18.965094890000003
6.92e-06,['Black Veil Brides'],0.343,237173,0.98,0,3ItCQd3vvharrdNrBzZuIY,0.0578,0.131,-4.124,Rebel Love Song,52,0.0934,194.909,0.461,2011,25.053499308
0.0274,['Blake Shelton'],0.392,193147,0.605,0,2tE8dp7Xvhx9bfqHfqs0GJ,1.75e-06,0.189,-6.204,Over,46,0.0338,155.586,0.307,2011,20.41576
0.109,['Mac Miller'],0.438,197852,0.792,1,0Etjx0wbI3vCJAA054J5ZY,0.0,0.241,-6.884,Diamonds & Gold,48,0.346,175.87900000000005,0.463,2011,22.702200000000005
0.00214,['The Wombats'],0.462,232341,0.897,0,3l8dM1wjgFh98jpiq5ZCe7,0.0,0.254,-7.1679999999999975,Jump into the Fog,45,0.0516,157.94799999999995,0.6709999999999999,2011,20.656085999999995
0.0029,['Mumford & Sons'],0.459,244467,0.662,0,2va7x2PRDMO8wRDvkK5hwV,0.000214,0.127,-7.365,"Hold on to What You Believe - Live from Shepherd's Bush Empire, 2010",46,0.0286,115.942,0.14,2011,16.48431
0.194,['Zack Hemsey'],0.395,234386,0.769,0,0eOyvQ2SeejSS0zJmLS4Wq,0.754,0.112,-9.442,See What I've Become,57,0.0571,128.20600000000002,0.0388,2011,18.8109
0.000198,['Art Of Dying'],0.313,229560,0.901,0,5DsD9rUwGiiWZxyDPkm48V,0.0,0.5760000000000001,-3.266,Die Trying,49,0.106,110.819,0.4270000000000001,2011,16.3147802
0.0191,['Arctic Monkeys'],0.434,183507,0.912,0,577M06tqh2BwsT1qqZOBM1,0.278,0.326,-5.148,Don't Sit Down 'Cause I've Moved Your Chair,46,0.0451,119.729,0.315,2011,16.931390000000004
0.000269,['Wye Oak'],0.389,220918,0.6970000000000001,0,7630alXL5HfQAHQhBam5pJ,0.207,0.135,-7.215,Civilian,51,0.0315,90.853,0.413,2011,14.4721731
0.000696,['The Gaslight Anthem'],0.315,202493,0.97,0,25Sd73fleKUVPNqITPZkn1,0.0,0.277,-4.709,"""45""",48,0.102,178.06799999999996,0.423,2012,22.9607304
0.000934,['Evans Blue'],0.32,209092,0.8640000000000001,0,7079nY1EuvdfIxaMYaTjR9,0.0488,0.37,-4.882,This Time It's Different,52,0.0549,109.54,0.277,2012,16.4771066
0.0887,['Mumford & Sons'],0.451,250840,0.703,0,4Bjugv3EniVJFRc52mA5bX,9.49e-05,0.103,-6.4060000000000015,Holland Road,48,0.0356,79.306,0.404,2012,13.02283
0.000259,['The Heavy'],0.456,226380,0.8029999999999999,0,3nGWzFBJ5tMzHWAgs16fK6,0.000368,0.291,-4.265,What Makes A Good Man?,56,0.0786,186.15,0.333,2012,24.547074100000003
0.0152,['HIM'],0.4320000000000001,211680,0.7759999999999999,0,5OdIePuf9dXmsJmQ98jRMp,0.0153,0.8340000000000001,-3.474,Wings of a Butterfly,47,0.0443,128.03799999999998,0.667,2012,17.82148
3.3600000000000004e-05,['Miss May I'],0.384,235640,0.992,0,3ORgbqQVR5oj2QlX1nML8l,7.79e-05,0.565,-3.249,Hey Mister,51,0.125,160.03799999999995,0.0988,2012,21.47819664
4.57e-05,['The Amity Affliction'],0.244,260560,0.972,1,3FmozBceLhYhTXUfg2qtTv,0.0,0.19,-4.703,Open Letter,52,0.156,143.52100000000004,0.184,2012,19.892495430000004
0.0674,['DIIV'],0.379,222973,0.868,0,4QDbzpmRA6atTEEE2W7j7k,0.763,0.0645,-4.913,Doused,55,0.038,169.984,0.7440000000000001,2012,22.82786
0.195,['Josh Abbott Band'],0.464,268160,0.605,0,7dPLFIBvafAXkJF7eDRcIs,6.49e-06,0.149,-6.31,Taste,47,0.029,117.862,0.609,2012,16.741
0.00543,['Mac DeMarco'],0.363,178772,0.755,0,259j5EvuFDiXzbMYSteBXw,0.00105,0.084,-6.654,Only You,51,0.12,114.407,0.735,2012,16.839257
0.181,['Grace Potter & The Nocturnals'],0.4320000000000001,215933,0.496,0,6s7sq2Quh4TxHRfdk6eFxk,0.000783,0.0739,-6.9179999999999975,Stars,48,0.0274,140.262,0.17,2012,19.0433
0.0415,['Elle Varner'],0.425,240133,0.536,0,2k9cDkVumJEtoBASCPIiFw,0.0,0.214,-4.063,Refill,47,0.0336,128.064,0.257,2012,17.74805
0.00278,['Florence + The Machine'],0.46,251107,0.698,0,5xze6PuNHYQhTWAPMSfDsB,0.00261,0.0914,-9.38,Breath Of Life,47,0.0437,146.138,0.273,2012,19.614922
0.000122,['The Vaccines'],0.393,214347,0.872,0,6E3NosMXYlGD21K7KqIxQ1,0.000407,0.312,-2.53,I Always Knew,55,0.0401,150.097,0.393,2012,20.8498878
0.0285,"['Machine Gun Kelly', 'Ester Dean']",0.479,185733,0.8590000000000001,1,6g0lA3tckAh7LlkifNvN87,0.0,0.152,-5.28,Invincible,48,0.368,118.253,0.261,2012,16.97595
0.000724,['Bring Me The Horizon'],0.28,225700,0.961,0,5giMf8Tgw5QUtZ4mCCiKOE,0.0,0.809,-3.184,Empire (Let Them Sing),52,0.1669999999999999,193.076,0.229,2013,24.8518276
0.000203,['Killswitch Engage'],0.486,197573,0.959,0,1HlOGL1p6wlpOZatJ2NwFk,0.0259,0.173,-3.857,In Due Time,54,0.0485,84.99700000000001,0.527,2013,14.284579700000004
0.0319,"['Adventure Club', 'Yuna']",0.479,257045,0.675,0,3wjen23Xb9H1kU4V50QyiZ,0.00536,0.128,-4.893,Gold (feat. Yuna),51,0.0413,145.02200000000005,0.189,2013,19.897310000000004
4.41e-05,['Gemini Syndrome'],0.453,228728,0.982,0,3nLrhwZBGpn3Hv8yVEnuzw,5.04e-05,0.358,-3.477,Stardust,52,0.0795,114.5,0.424,2013,17.03519559
1.33e-05,['The 1975'],0.408,207002,0.975,1,2JFeVDbE3HZhY2E3oNReKh,5.290000000000001e-05,0.506,-4.142,Sex,50,0.128,148.316,0.183,2013,20.20569867
0.0006349999999999,['Jon Langston'],0.418,201938,0.8190000000000001,0,2Yx8vhhfm0pcw6MwJ5w4xG,0.0005809999999999,0.396,-4.743,She's so Georgia,49,0.0413,159.917,0.638,2013,21.220936500000004
0.00253,['A Day To Remember'],0.441,209230,0.99,1,4auHy2goaXGCmsPhetliCC,0.0,0.417,-2.847,City Of Ocala,52,0.0865,135.991,0.462,2013,19.184047
0.0811,['Parmalee'],0.448,216320,0.956,0,30AbuftV7JJBI9FZiaLAII,0.0,0.0859,-3.329,Musta Had a Good Time,50,0.156,176.201,0.58,2013,22.988390000000003
0.0755,['Mac Miller'],0.473,268366,0.442,1,169mBDYNy6SFx2gb28pG1e,1.66e-05,0.119,-10.807,Remember,51,0.111,139.661,0.0749,2013,19.285750000000004
0.155,"['Spencer Lee', 'Keely Hawkes', 'Teen Beach Movie Cast']",0.426,182707,0.953,0,4Xt0OKNJtbyqx5GEX2XpVF,0.0,0.132,-3.282,Surf Crazy,53,0.106,169.93,0.6779999999999999,2013,22.6486
0.0567,"['Drake', 'Detail']",0.419,255853,0.494,1,5ThJAPtuOCTV8owZUop495,0.0,0.144,-8.782,305 To My City,49,0.345,67.622,0.134,2013,11.88853
0.0273,"['Tyler, The Creator']",0.441,254733,0.737,1,5L4n81Ecf8UE837uJkuoJJ,0.00101,0.0768,-6.98,Pigs,52,0.238,78.462,0.488,2013,13.35277
0.00487,"['X Ambassadors', 'Jamie N Commons', 'JAY-Z']",0.464,207613,0.785,0,5wnfZ7VjDpZNyfJkqc9I1d,1.05e-05,0.29,-4.034,Jungle - Remix,58,0.244,78.185,0.245,2014,13.946313000000002
0.0175,['The Black Keys'],0.475,180173,0.836,0,0zo4T5c5VV42554ySEc5J6,0.0,0.104,-5.4460000000000015,Gotta Get Away,53,0.0529,123.144,0.723,2014,17.95845
0.017,['Broods'],0.389,191808,0.634,0,1285n66OGGUB3Bnh6c18nS,0.0,0.101,-6.362,Bridges,54,0.1369999999999999,169.53900000000004,0.27,2014,22.620200000000004
0.0269,['Chase Rice'],0.479,220455,0.642,0,1MTEImRXVeL8VTDSDbgW6V,0.0,0.105,-5.727,Carolina Can,51,0.0302,157.981,0.3720000000000001,2014,21.18381
0.0233,['Chase Rice'],0.286,198458,0.7659999999999999,0,7EMASSLFMT8Jj0vpGSqmK6,0.0,0.129,-6.296,What's Your Name,54,0.0981,169.988,0.351,2014,22.68347
0.000969,['Hyper'],0.424,272000,0.797,0,3BcEpBfEx2mOyCSJWIHSvu,0.841,0.234,-2.321,Spoiler - Original Mix,59,0.0577,179.893,0.223,2014,24.2131031
0.000928,['The Menzingers'],0.411,184840,0.8109999999999999,0,1BqJIsOlo8rpm6FJ5N8VtJ,0.0,0.218,-4.875,I Don't Wanna Be An Asshole Anymore,54,0.0434,159.591,0.847,2014,21.6845072
9.24e-05,['The Amity Affliction'],0.45,213867,0.986,1,1X6vl2Wy5yY708C8EfRUCS,0.0,0.183,-3.544,Don't Lean on Me,54,0.144,141.998,0.309,2014,19.98559076
0.127,['Tim McGraw'],0.4920000000000001,215173,0.823,0,28efjJXBm1CuCmqle5HK2w,0.0,0.0523,-8.526,Just To See You Smile,51,0.0297,94.342,0.7020000000000001,2014,14.8668
0.0641,['PARTYNEXTDOOR'],0.265,229776,0.7090000000000001,1,5LiQ64tjVA70LNTC7XhK9e,0.000238,0.116,-7.308,Sex on the Beach,54,0.117,93.623,0.308,2014,15.021590000000002
0.00194,['STARSET'],0.402,219920,0.941,0,5nxxe5YhgHKEAD9baPQbLd,0.0,0.802,-3.175,Point Of No Return,57,0.0918,139.68,0.176,2014,20.030506000000003
0.0948,['Luke Christopher'],0.405,248337,0.846,1,3TRFq09DUgYj1mug6RRqJW,0.0,0.0666,-3.57,Lot to Learn,65,0.195,82.23200000000001,0.602,2015,15.048520000000002
0.0203,['Plums'],0.487,206354,0.763,0,3MGkU9iwnb6ziAcPul5dSv,0.37,0.343,-5.331,Parking Lots,56,0.03,155.667,0.716,2015,21.49097
0.00118,"['Cartoon', 'Coleman Trapp']",0.424,197486,0.921,0,5NmENli4oodYuWrI0vSGK4,0.00817,0.328,-3.174,Why We Lose,65,0.0427,174.986,0.0973,2015,24.359582
3.17e-05,['Parkway Drive'],0.48,263587,0.988,0,0AHHDAHFRaT82UVw5fMr1R,0.00432,0.389,-3.229,Vice Grip,59,0.0838,124.041,0.252,2015,18.69649683
0.00105,['Highly Suspect'],0.249,239813,0.68,1,252T5dAokvMiNzXZchojoH,0.0128,0.116,-5.444,Bath Salts,54,0.0594,189.879,0.143,2015,24.641595
0.0414,"['Bethel Music', 'Jonathan David Helser', 'Melissa Helser']",0.434,247677,0.6629999999999999,0,37sWianweYMt42ZoSABn6y,0.0,0.107,-5.769,No Longer Slaves (Radio Version) [feat. Jonathan David Helser & Melissa Helser],55,0.0329,75.025,0.311,2015,13.284060000000002
0.194,['Rob Thomas'],0.473,215120,0.8590000000000001,0,2yARskwKoNDTbL61y3qqjy,2.6e-06,0.161,-5.948,Hold on Forever,55,0.0396,75.824,0.787,2015,13.4153
0.0103,"['Naughty Boy', 'Beyoncé', 'Arrow Benjamin']",0.319,213019,0.846,0,5yZvaUVyuXfSVUaMumFi6l,4.11e-05,0.475,-6.109,Runnin' (Lose It All),67,0.0796,139.16299999999998,0.0784,2015,20.93287
0.027,['Josh Ward'],0.462,246373,0.7140000000000001,0,5y4kIhxMGxEqmUTDdbf0jI,8.76e-06,0.101,-6.9110000000000005,Together,52,0.0341,135.997,0.458,2015,19.1036
0.0215,['BTS'],0.486,210987,0.88,0,3RlcLpMmRvSd84Uw6Yt4Iw,0.0,0.24,-3.097,I Need U,62,0.0706,158.043,0.71,2015,22.36335
0.187,"['Usher', 'Nas', 'Bibi Bourelly']",0.462,216173,0.759,1,5m8kgo7TXA7NfKhYPJQ2sO,0.0,0.207,-5.903,Chains (feat. Nas & Bibi Bourelly),59,0.267,133.765,0.178,2015,19.577900000000003
